kategori,name,price_raw,price
kesehatan-wanita,Blackmores Ultimate Radiance Skin 30 Kapsul/Nutrisi Kulit/Anti Aging,Rp490.500,490500.0
kesehatan-wanita,Keloreena herbal membantu mengatasi kencing terus menerus ISK Kencing Nanah,Rp172.000,172000.0
kesehatan-wanita,"Pelancar Peredaran Darah, Penyumbatan Pembuluh Darah Arteri, Darah Beku, Pembersih Plak Darah Kotor Herbal Cardina Squalene",Rp128.000,128000.0
kesehatan-wanita,Kurmaqu GMJ Herbal Original - untuk Sakit Kepala Menahun Pusing Tujuh Keliling Sakit Bagian Belakang Kepala Kepala Cenat Cenut Kepala Kleyengan Sakit Kepala Sebelah Migrain isi 350ml Bpom Halal Mui PALING AMPUH Namun Tergantung Kondisi Tubuh,Rp110.000,110000.0
kesehatan-wanita,Paket Bundling 2 Botol Huiji Waist Tonic Made in Singapore Free 1 Huiji Honey 200gr,Rp1.594.000,1594000.0
kesehatan-wanita,Yacona Paket Kontrol Angka Gula 3 Herbal Yacona & 1 Teh Premium Teacona Bantu Kontrol Gula Darah Tinggi BPOM HALAL Ekstrak Daun Yakon Salam Sambilo Kayu Manis Certified Herbal Expert,Rp725.000,725000.0
kesehatan-wanita,Cellucor C4 Ripped 30 Servings PreWorkout Pre Workout,Rp605.000,605000.0
kesehatan-wanita,QnC Jelly Gamat Herbal Penurun Kolesterol Tinggi - Penurun Tekanan Darah Tinggi Hipertensi - Trigliserida Tinggi Aman untuk Bumil dan Busui,Rp198.000,198000.0
kesehatan-wanita,CITICOLINE BERNOFARM 500 MG BOX 30 TABLET,Rp141.746,141746.0
kesehatan-wanita,BETADINE MISS V DOUCHE BOTOL 100 ML,Rp172.900,172900.0
kesehatan-wanita,FEMINAX 1 STRIP @4 TABLET,Rp3.193,3193.0
kesehatan-wanita,NOURISH SKIN GLOW 30 TAB,Rp156.991,156991.0
kesehatan-wanita,HERBAL Untuk Turun Berok Hernia Untuk Anak Dan Dewasa | Kapsul Gamat Emas,Rp149.000,149000.0
kesehatan-wanita,"Obat Ginjal Anak dan Dewasa, Gagal Ginjal, Ginjal Bocor, Ginjal Bengkak, Tumor Gnjal, Batu Ginjal QnC Gamat Jelly Gamat Emas",Rp199.000,199000.0
kesehatan-wanita,CAR-Q 100 MG BOX 30 KAPLET,Rp344.256,344256.0
kesehatan-wanita,Obat Kista Herbal | Ling Shen Yao | Kanker Kista Miom | Serbuk,Rp570.000,570000.0
kesehatan-wanita,FLIMTY RASA RASPBERRY 15 GRAM BOX 16 SACHET,Rp373.366,373366.0
kesehatan-wanita,Keloreena Dari Ekstrak Daun Kelor Asli Moringa Oleifera Sudah Bpom Dan Halal,Rp103.000,103000.0
kesehatan-wanita,CURVIT SYRUP ISI 120 ML BOTOL,Rp59.891,59891.0
kesehatan-wanita,LYTACUR SYRUP ISI 60 ML BOTOL,Rp21.518,21518.0
kesehatan-wanita,[Special Flash Sale] Herbakof Sirup Herbal Anak Dewasa Tenggorakan Gatal Kering Berdahak,Rp23.322,23322.0
kesehatan-wanita,Herbakof Strong Mint Botol 60 ml | Sirup Herbal Anak Dewasa Tenggorakan Gatal Kering Berdahak,Rp23.400,23400.0
kesehatan-wanita,DARUSYIFA SARI KURMA MADU ANGKAK 470 GRAM,Rp54.978,54978.0
kesehatan-wanita,FOLAMIL GENIO BOTOL 30 KAPSUL,Rp198.153,198153.0
