kategori,name,price_raw,price
alat-angkut-barang,Wire Rope / Kawat Seling Baja 7x19 SS 316 10mm POWERTEC - 1 Meter,Rp130.200,130200.0
alat-angkut-barang,"POWERTEC Thimble Wire Rope Kausen Sling G-414 HD 6mm - 1/4""",Rp2.205,2205.0
alat-angkut-barang,Lever Block / Lever Hoist 0.75 Ton x 5 Meter TOYO,Rp2.106.000,2106000.0
alat-angkut-barang,TOYO Screw Jack / Dongkrak Ulir Botol 50 Ton,Rp3.330.000,3330000.0
alat-angkut-barang,POWERTEC Eye Hoist Hook with Latch Alloy 11 Ton,Rp978.978,978978.0
alat-angkut-barang,POWERTEC Webbing Sling Belt / Tali Angkat 12 Ton x 10 Meter Double Ply,Rp2.157.400,2157400.0
alat-angkut-barang,POWERTEC Rantai SS 304 4mm Stainless Steel Chain - Meteran,Rp60.900,60900.0
alat-angkut-barang,"POWERTEC Ratchet Tie Down Cargo Lashing Belt 2"" x 5M Pengikat Barang",Rp217.350,217350.0
alat-angkut-barang,IKEA RASKOG Troli Dapur Serbaguna Abu-Biru 35x45x77cm,Rp699.000,699000.0
alat-angkut-barang,"[B10000-6M] SPANSET Webbing Sling Double Ply 10 Ton x 6 Meter, Safety Factor 7:1, Tali Angkut & Angkat Beban / Sling Belt, Polyester",Rp4.332.000,4332000.0
alat-angkut-barang,"POWERTEC Bow Shackle Omega G209 3.25 Ton - 5/8"" Segel Screw Pin",Rp44.800,44800.0
alat-angkut-barang,"POWERTEC Rantai Besi Galvanis 3/8"" - 10mm Galvanized Chain - Karung",Rp1.705.795,1705795.0
alat-angkut-barang,WP Segel Omega Merah BSB-050 (4.75T),Rp111.650,111650.0
alat-angkut-barang,"WIPRO Pully Alluminium H.Duty PA1-30519 3.5"""" x A1 x 19mm",Rp56.550,56550.0
alat-angkut-barang,EN LIVING Adhesive Caster (4 pcs) / Roda / Roda Tempel / Roda Kecil,Rp39.000,39000.0
alat-angkut-barang,NOTRA Roda Karet Hitam 5 IN Mati - RODA506,Rp27.700,27700.0
alat-angkut-barang,Xander Roda Karet Hitam 3 IN Hidup + Rem - RODA198,Rp22.000,22000.0
alat-angkut-barang,Wire Rope Clip Stainless Steel 316 M5,Rp22.530,22530.0
alat-angkut-barang,keranjang industri plastik lion star ic-28 forte crate 302,Rp217.500,217500.0
alat-angkut-barang,Crosby Latch Kit S4320 11 Ton Alloy,Rp523.486,523486.0
alat-angkut-barang,"POWERTEC Swivel SS 304 / Kili kili 5mm - 3/16""",Rp65.800,65800.0
alat-angkut-barang,Shackle / Segel Dee Stainless Steel 316 8 mm TOPRIG,Rp24.789,24789.0
alat-angkut-barang,TOPRIG Bow Shackle / Segel Omega Screw Pin G209 1/2 Inch 2 Ton,Rp21.142,21142.0
alat-angkut-barang,Bow Shackle / Segel Omega Screw Pin G209 7/8 Inch 6.5 Ton TOPRIG,Rp80.397,80397.0
alat-angkut-barang,Load Chain / Rantai Baja Alloy G80 Black 8 mm 5/16 Inch TOPRIG (Bersertifikat) - 1 Meter,Rp104.369,104369.0
alat-angkut-barang,CROSBY USA Shackle Dee / Segel D Screw Pin 1-3/4 Inch 25 Ton,Rp14.227.643,14227643.0
alat-angkut-barang,Tali Tambang Plastik PE / Rope Polyethylene 7 mm 200 Meter RIGTEC,Rp297.831,297831.0
alat-angkut-barang,SPANSET Webbing Sling Belt / Tali Angkat 3 Ton x 3 Meter,Rp485.520,485520.0
alat-angkut-barang,KONDOTEC Lever Block / Lever Hoist 0.75 Ton x 1.5 Meter,Rp1.615.680,1615680.0
